step,episode,ret,len,true_success,classifier_success,interv_frac
7413,101,1.0,39,1.0,1.0,0.20512820512820512
7513,102,1.0,100,1.0,1.0,0.0
7560,103,1.0,47,1.0,1.0,0.3404255319148936
7604,104,1.0,44,1.0,1.0,0.18181818181818182
7669,105,1.0,65,1.0,1.0,0.23076923076923078
7759,106,1.0,90,1.0,1.0,0.26666666666666666
7868,107,1.0,109,1.0,1.0,0.14678899082568808
7938,108,1.0,70,1.0,1.0,0.0
7974,109,1.0,36,1.0,1.0,0.4444444444444444
8034,110,1.0,60,1.0,1.0,0.13333333333333333
8097,111,1.0,63,1.0,1.0,0.12698412698412698
8140,112,1.0,43,1.0,1.0,0.37209302325581395
8186,113,1.0,46,1.0,1.0,0.17391304347826086
8265,114,1.0,79,1.0,1.0,0.10126582278481013
8300,115,1.0,35,1.0,1.0,0.45714285714285713
8375,116,1.0,75,1.0,1.0,0.21333333333333335
8425,117,1.0,50,1.0,1.0,0.32
8520,118,1.0,95,1.0,1.0,0.15789473684210525
8558,119,1.0,38,1.0,1.0,0.21052631578947367
8635,120,1.0,77,1.0,1.0,0.3116883116883117
8749,121,1.0,114,1.0,1.0,0.08771929824561403
8816,122,1.0,67,1.0,1.0,0.11940298507462686
8860,123,1.0,44,1.0,1.0,0.36363636363636365
8921,124,1.0,61,1.0,1.0,0.26229508196721313
8999,125,1.0,78,1.0,1.0,0.02564102564102564
9119,126,0.0,120,0.0,0.0,0.0
9184,127,1.0,65,1.0,1.0,0.12307692307692308
9226,128,1.0,42,1.0,1.0,0.19047619047619047
9273,129,1.0,47,1.0,1.0,0.3404255319148936
9313,130,1.0,40,1.0,1.0,0.2
9371,131,1.0,58,1.0,1.0,0.27586206896551724
9419,132,1.0,48,1.0,1.0,0.3333333333333333
9463,133,1.0,44,1.0,1.0,0.0
9504,134,1.0,41,1.0,1.0,0.3902439024390244
9546,135,1.0,42,1.0,1.0,0.19047619047619047
9620,136,1.0,74,1.0,1.0,0.0
9671,137,1.0,51,1.0,1.0,0.0
9718,138,1.0,47,1.0,1.0,0.1702127659574468
9762,139,1.0,44,1.0,1.0,0.18181818181818182
9820,140,1.0,58,1.0,1.0,0.13793103448275862
9860,141,1.0,40,1.0,1.0,0.2
9906,142,1.0,46,1.0,1.0,0.06521739130434782
9959,143,1.0,53,1.0,1.0,0.1509433962264151
10005,144,1.0,46,1.0,1.0,0.17391304347826086
10063,145,1.0,58,1.0,1.0,0.13793103448275862
10105,146,1.0,42,1.0,1.0,0.0
10152,147,1.0,47,1.0,1.0,0.3404255319148936
10195,148,1.0,43,1.0,1.0,0.0
10230,149,1.0,35,1.0,1.0,0.0
10269,150,1.0,39,1.0,1.0,0.20512820512820512
10307,151,1.0,38,1.0,1.0,0.21052631578947367
10356,152,1.0,49,1.0,1.0,0.16326530612244897
10391,153,1.0,35,1.0,1.0,0.22857142857142856
10449,154,1.0,58,1.0,1.0,0.10344827586206896
10489,155,1.0,40,1.0,1.0,0.05
10533,156,1.0,44,1.0,1.0,0.18181818181818182
10576,157,1.0,43,1.0,1.0,0.0
10615,158,1.0,39,1.0,1.0,0.20512820512820512
10653,159,1.0,38,1.0,1.0,0.2894736842105263
10687,160,1.0,34,1.0,1.0,0.23529411764705882
10720,161,1.0,33,1.0,1.0,0.0
10752,162,1.0,32,1.0,1.0,0.0
10782,163,1.0,30,1.0,1.0,0.26666666666666666
10814,164,1.0,32,1.0,1.0,0.0
10844,165,1.0,30,1.0,1.0,0.5333333333333333
10876,166,1.0,32,1.0,1.0,0.25
10911,167,1.0,35,1.0,1.0,0.45714285714285713
10949,168,1.0,38,1.0,1.0,0.21052631578947367
10985,169,1.0,36,1.0,1.0,0.0
11018,170,1.0,33,1.0,1.0,0.0
11051,171,1.0,33,1.0,1.0,0.0
11094,172,1.0,43,1.0,1.0,0.0
11131,173,1.0,37,1.0,1.0,0.21621621621621623
11173,174,1.0,42,1.0,1.0,0.19047619047619047
11203,175,1.0,30,1.0,1.0,0.26666666666666666
11234,176,1.0,31,1.0,1.0,0.25806451612903225
11266,177,1.0,32,1.0,1.0,0.25
11304,178,1.0,38,1.0,1.0,0.0
11340,179,1.0,36,1.0,1.0,0.2222222222222222
11383,180,1.0,43,1.0,1.0,0.0
11421,181,1.0,38,1.0,1.0,0.21052631578947367
11460,182,1.0,39,1.0,1.0,0.20512820512820512
11492,183,1.0,32,1.0,1.0,0.0
11525,184,1.0,33,1.0,1.0,0.15151515151515152
11564,185,1.0,39,1.0,1.0,0.20512820512820512
11599,186,1.0,35,1.0,1.0,0.22857142857142856
11664,187,1.0,65,1.0,1.0,0.06153846153846154
11694,188,1.0,30,1.0,1.0,0.26666666666666666
11738,189,1.0,44,1.0,1.0,0.18181818181818182
11769,190,1.0,31,1.0,1.0,0.0
11798,191,1.0,29,1.0,1.0,0.27586206896551724
11834,192,1.0,36,1.0,1.0,0.4444444444444444
11869,193,1.0,35,1.0,1.0,0.22857142857142856
11903,194,1.0,34,1.0,1.0,0.47058823529411764
11935,195,1.0,32,1.0,1.0,0.1875
11967,196,1.0,32,1.0,1.0,0.5
12003,197,1.0,36,1.0,1.0,0.2222222222222222
12032,198,1.0,29,1.0,1.0,0.27586206896551724
12074,199,1.0,42,1.0,1.0,0.19047619047619047
12114,200,1.0,40,1.0,1.0,0.0
12149,201,1.0,35,1.0,1.0,0.42857142857142855
12188,202,1.0,39,1.0,1.0,0.0
12220,203,1.0,32,1.0,1.0,0.0
12251,204,1.0,31,1.0,1.0,0.25806451612903225
12284,205,1.0,33,1.0,1.0,0.0
12323,206,1.0,39,1.0,1.0,0.20512820512820512
12356,207,1.0,33,1.0,1.0,0.0
12387,208,1.0,31,1.0,1.0,0.0
12430,209,1.0,43,1.0,1.0,0.0
12482,210,1.0,52,1.0,1.0,0.15384615384615385
12515,211,1.0,33,1.0,1.0,0.24242424242424243
12547,212,1.0,32,1.0,1.0,0.0
12590,213,1.0,43,1.0,1.0,0.37209302325581395
12622,214,1.0,32,1.0,1.0,0.0
12653,215,1.0,31,1.0,1.0,0.25806451612903225
12683,216,1.0,30,1.0,1.0,0.26666666666666666
