step,episode,ret,len,true_success,classifier_success,interv_frac
15702,212,1.0,34,1.0,1.0,0.0
15743,213,1.0,41,1.0,1.0,0.0
15773,214,1.0,30,1.0,1.0,0.0
15807,215,1.0,34,1.0,1.0,0.0
15840,216,1.0,33,1.0,1.0,0.0
15880,217,1.0,40,1.0,1.0,0.0
15915,218,1.0,35,1.0,1.0,0.0
15957,219,1.0,42,1.0,1.0,0.0
16002,220,1.0,45,1.0,1.0,0.0
16036,221,1.0,34,1.0,1.0,0.0
16068,222,1.0,32,1.0,1.0,0.0
16109,223,1.0,41,1.0,1.0,0.0
16153,224,1.0,44,0.0,1.0,0.0
16190,225,1.0,37,1.0,1.0,0.0
16223,226,1.0,33,1.0,1.0,0.0
16256,227,1.0,33,1.0,1.0,0.0
16299,228,1.0,43,1.0,1.0,0.0
16330,229,1.0,31,1.0,1.0,0.0
16371,230,1.0,41,1.0,1.0,0.0
16403,231,1.0,32,1.0,1.0,0.0
16441,232,1.0,38,1.0,1.0,0.0
16479,233,1.0,38,1.0,1.0,0.0
16513,234,1.0,34,1.0,1.0,0.0
16553,235,1.0,40,1.0,1.0,0.0
16591,236,1.0,38,1.0,1.0,0.0
16626,237,1.0,35,1.0,1.0,0.0
16660,238,1.0,34,1.0,1.0,0.0
16689,239,1.0,29,1.0,1.0,0.0
16722,240,1.0,33,1.0,1.0,0.0
16754,241,1.0,32,1.0,1.0,0.0
16796,242,1.0,42,1.0,1.0,0.0
16835,243,1.0,39,1.0,1.0,0.0
16864,244,1.0,29,1.0,1.0,0.0
16905,245,1.0,41,1.0,1.0,0.0
16937,246,1.0,32,1.0,1.0,0.0
16986,247,1.0,49,1.0,1.0,0.0
17039,248,1.0,53,1.0,1.0,0.0
17073,249,1.0,34,1.0,1.0,0.0
17106,250,1.0,33,1.0,1.0,0.0
17149,251,1.0,43,1.0,1.0,0.0
17182,252,1.0,33,1.0,1.0,0.0
17216,253,1.0,34,1.0,1.0,0.0
17249,254,1.0,33,1.0,1.0,0.0
17294,255,1.0,45,1.0,1.0,0.0
17344,256,1.0,50,1.0,1.0,0.0
17376,257,1.0,32,1.0,1.0,0.0
17408,258,1.0,32,1.0,1.0,0.0
17444,259,1.0,36,1.0,1.0,0.0
