step,episode,ret,len,true_success,classifier_success,interv_frac
12905,138,1.0,35,1.0,1.0,0.0
12938,139,1.0,33,1.0,1.0,0.0
12985,140,1.0,47,1.0,1.0,0.0
13033,141,1.0,48,1.0,1.0,0.0
13068,142,1.0,35,1.0,1.0,0.0
13106,143,1.0,38,1.0,1.0,0.0
13145,144,1.0,39,1.0,1.0,0.0
13179,145,1.0,34,1.0,1.0,0.0
13226,146,1.0,47,1.0,1.0,0.0
13289,147,1.0,63,1.0,1.0,0.0
13409,148,0.0,120,0.0,0.0,0.0
13442,149,1.0,33,1.0,1.0,0.0
13481,150,1.0,39,1.0,1.0,0.0
13511,151,1.0,30,1.0,1.0,0.0
13551,152,1.0,40,1.0,1.0,0.0
13656,153,1.0,105,0.0,1.0,0.0
13691,154,1.0,35,0.0,1.0,0.0
13733,155,1.0,42,1.0,1.0,0.0
13776,156,1.0,43,0.0,1.0,0.0
13811,157,1.0,35,1.0,1.0,0.0
13857,158,1.0,46,1.0,1.0,0.0
13895,159,1.0,38,1.0,1.0,0.0
13931,160,1.0,36,0.0,1.0,0.0
13966,161,1.0,35,1.0,1.0,0.0
14000,162,1.0,34,1.0,1.0,0.0
14037,163,1.0,37,1.0,1.0,0.0
14069,164,1.0,32,1.0,1.0,0.0
14189,165,0.0,120,1.0,0.0,0.0
14239,166,1.0,50,1.0,1.0,0.0
14275,167,1.0,36,1.0,1.0,0.0
14340,168,1.0,65,1.0,1.0,0.0
14425,169,1.0,85,1.0,1.0,0.0
14456,170,1.0,31,1.0,1.0,0.0
14489,171,1.0,33,1.0,1.0,0.0
14524,172,1.0,35,1.0,1.0,0.0
14644,173,0.0,120,0.0,0.0,0.0
14709,174,1.0,65,1.0,1.0,0.0
14750,175,1.0,41,1.0,1.0,0.0
14786,176,1.0,36,1.0,1.0,0.0
14839,177,1.0,53,1.0,1.0,0.0
14873,178,1.0,34,1.0,1.0,0.0
14909,179,1.0,36,1.0,1.0,0.0
14953,180,1.0,44,1.0,1.0,0.0
14990,181,1.0,37,1.0,1.0,0.0
