step,episode,ret,len,true_success,classifier_success,interv_frac
7509,103,1.0,50,1.0,1.0,0.32
7629,104,0.0,120,0.0,0.0,0.06666666666666667
7673,105,1.0,44,1.0,1.0,0.3409090909090909
7746,106,1.0,73,1.0,1.0,0.0
7795,107,1.0,49,1.0,1.0,0.3673469387755102
7844,108,1.0,49,1.0,1.0,0.16326530612244897
7890,109,1.0,46,1.0,1.0,0.17391304347826086
7941,110,1.0,51,1.0,1.0,0.3137254901960784
7991,111,1.0,50,1.0,1.0,0.16
8053,112,1.0,62,1.0,1.0,0.1774193548387097
8093,113,1.0,40,1.0,1.0,0.225
8146,114,1.0,53,1.0,1.0,0.3018867924528302
8186,115,1.0,40,1.0,1.0,0.2
8247,116,1.0,61,1.0,1.0,0.26229508196721313
8292,117,1.0,45,1.0,1.0,0.17777777777777778
8337,118,1.0,45,1.0,1.0,0.17777777777777778
8381,119,1.0,44,1.0,1.0,0.13636363636363635
8431,120,1.0,50,1.0,1.0,0.16
8486,121,1.0,55,1.0,1.0,0.16363636363636364
8527,122,1.0,41,1.0,1.0,0.5853658536585366
8574,123,1.0,47,1.0,1.0,0.19148936170212766
8635,124,1.0,61,1.0,1.0,0.13114754098360656
8739,125,1.0,104,1.0,1.0,0.3076923076923077
8823,126,1.0,84,1.0,1.0,0.08333333333333333
8887,127,1.0,64,1.0,1.0,0.171875
8937,128,1.0,50,1.0,1.0,0.16
9013,129,1.0,76,1.0,1.0,0.25
9133,130,0.0,120,0.0,0.0,0.0
9246,131,1.0,113,1.0,1.0,0.008849557522123894
9300,132,1.0,54,1.0,1.0,0.2777777777777778
9342,133,1.0,42,1.0,1.0,0.19047619047619047
9380,134,1.0,38,1.0,1.0,0.42105263157894735
9427,135,1.0,47,1.0,1.0,0.1702127659574468
9471,136,1.0,44,1.0,1.0,0.18181818181818182
9519,137,1.0,48,1.0,1.0,0.3333333333333333
9584,138,1.0,65,1.0,1.0,0.15384615384615385
9626,139,1.0,42,1.0,1.0,0.38095238095238093
9734,140,1.0,108,1.0,1.0,0.0
9786,141,1.0,52,1.0,1.0,0.019230769230769232
9831,142,1.0,45,1.0,1.0,0.0
9875,143,1.0,44,1.0,1.0,0.18181818181818182
9940,144,1.0,65,1.0,1.0,0.0
9982,145,1.0,42,1.0,1.0,0.0
10024,146,1.0,42,1.0,1.0,0.19047619047619047
10077,147,1.0,53,1.0,1.0,0.1509433962264151
10113,148,1.0,36,1.0,1.0,0.2222222222222222
10150,149,1.0,37,1.0,1.0,0.0
10214,150,1.0,64,1.0,1.0,0.0625
