step,episode,ret,len,true_success,classifier_success,interv_frac
9502,148,1.0,55,1.0,1.0,0.0
9556,149,1.0,54,1.0,1.0,0.14814814814814814
9606,150,1.0,50,1.0,1.0,0.26
9641,151,1.0,35,1.0,1.0,0.0
9675,152,1.0,34,1.0,1.0,0.0
9716,153,1.0,41,1.0,1.0,0.0
9760,154,1.0,44,1.0,1.0,0.18181818181818182
9807,155,1.0,47,1.0,1.0,0.02127659574468085
9843,156,1.0,36,1.0,1.0,0.4444444444444444
9917,157,1.0,74,1.0,1.0,0.32432432432432434
9986,158,1.0,69,1.0,1.0,0.11594202898550725
10030,159,1.0,44,1.0,1.0,0.0
10069,160,1.0,39,1.0,1.0,0.20512820512820512
10118,161,1.0,49,1.0,1.0,0.16326530612244897
10157,162,1.0,39,1.0,1.0,0.20512820512820512
10221,163,1.0,64,1.0,1.0,0.125
10274,164,1.0,53,1.0,1.0,0.1509433962264151
10318,165,1.0,44,1.0,1.0,0.0
10359,166,1.0,41,1.0,1.0,0.1951219512195122
10416,167,1.0,57,1.0,1.0,0.2807017543859649
10458,168,1.0,42,1.0,1.0,0.19047619047619047
10502,169,1.0,44,1.0,1.0,0.20454545454545456
10545,170,1.0,43,1.0,1.0,0.37209302325581395
10594,171,1.0,49,1.0,1.0,0.16326530612244897
10638,172,1.0,44,1.0,1.0,0.18181818181818182
10690,173,1.0,52,0.0,1.0,0.0
10784,174,1.0,94,1.0,1.0,0.1702127659574468
10828,175,1.0,44,1.0,1.0,0.0
10872,176,1.0,44,1.0,1.0,0.22727272727272727
10928,177,1.0,56,1.0,1.0,0.2857142857142857
10967,178,1.0,39,1.0,1.0,0.0
11006,179,1.0,39,1.0,1.0,0.358974358974359
11052,180,1.0,46,1.0,1.0,0.17391304347826086
11089,181,1.0,37,1.0,1.0,0.5945945945945946
11129,182,1.0,40,1.0,1.0,0.4
11195,183,1.0,66,1.0,1.0,0.0
11244,184,1.0,49,1.0,1.0,0.32653061224489793
11288,185,1.0,44,1.0,1.0,0.1590909090909091
11326,186,1.0,38,1.0,1.0,0.18421052631578946
11360,187,1.0,34,1.0,1.0,0.23529411764705882
11402,188,1.0,42,1.0,1.0,0.0
11442,189,1.0,40,1.0,1.0,0.0
11481,190,1.0,39,1.0,1.0,0.41025641025641024
11517,191,1.0,36,1.0,1.0,0.0
11551,192,1.0,34,1.0,1.0,0.23529411764705882
11601,193,1.0,50,1.0,1.0,0.16
11633,194,1.0,32,1.0,1.0,0.25
11681,195,1.0,48,1.0,1.0,0.16666666666666666
11716,196,1.0,35,1.0,1.0,0.22857142857142856
11750,197,1.0,34,1.0,1.0,0.47058823529411764
11787,198,1.0,37,1.0,1.0,0.43243243243243246
11820,199,1.0,33,1.0,1.0,0.0
11857,200,1.0,37,1.0,1.0,0.0
11894,201,1.0,37,1.0,1.0,0.0
11928,202,1.0,34,1.0,1.0,0.23529411764705882
11967,203,1.0,39,1.0,1.0,0.20512820512820512
12011,204,1.0,44,1.0,1.0,0.0
12044,205,1.0,33,1.0,1.0,0.24242424242424243
12081,206,1.0,37,1.0,1.0,0.0
12119,207,1.0,38,1.0,1.0,0.0
12163,208,1.0,44,1.0,1.0,0.0
12202,209,1.0,39,1.0,1.0,0.0
12242,210,1.0,40,1.0,1.0,0.3
12276,211,1.0,34,1.0,1.0,0.23529411764705882
12319,212,1.0,43,1.0,1.0,0.046511627906976744
12415,213,1.0,96,1.0,1.0,0.08333333333333333
12450,214,1.0,35,1.0,1.0,0.22857142857142856
12486,215,1.0,36,1.0,1.0,0.2222222222222222
12527,216,1.0,41,1.0,1.0,0.0
12573,217,1.0,46,1.0,1.0,0.0
12607,218,1.0,34,1.0,1.0,0.23529411764705882
12639,219,1.0,32,1.0,1.0,0.3125
12674,220,1.0,35,1.0,1.0,0.0
12718,221,1.0,44,1.0,1.0,0.18181818181818182
12750,222,1.0,32,1.0,1.0,0.25
12787,223,1.0,37,1.0,1.0,0.0
12825,224,1.0,38,1.0,1.0,0.0
12862,225,1.0,37,1.0,1.0,0.21621621621621623
12902,226,1.0,40,1.0,1.0,0.0
12941,227,1.0,39,1.0,1.0,0.05128205128205128
12975,228,1.0,34,1.0,1.0,0.23529411764705882
13007,229,1.0,32,1.0,1.0,0.0
13047,230,1.0,40,1.0,1.0,0.0
13091,231,1.0,44,1.0,1.0,0.0
13127,232,1.0,36,1.0,1.0,0.0
13161,233,1.0,34,1.0,1.0,0.4411764705882353
13205,234,1.0,44,1.0,1.0,0.36363636363636365
13240,235,1.0,35,0.0,1.0,0.22857142857142856
13274,236,1.0,34,1.0,1.0,0.0
13303,237,1.0,29,1.0,1.0,0.27586206896551724
13338,238,1.0,35,1.0,1.0,0.45714285714285713
13423,239,1.0,85,1.0,1.0,0.2823529411764706
13462,240,1.0,39,1.0,1.0,0.0
13495,241,1.0,33,1.0,1.0,0.18181818181818182
13531,242,1.0,36,1.0,1.0,0.2222222222222222
13566,243,1.0,35,1.0,1.0,0.22857142857142856
13599,244,1.0,33,1.0,1.0,0.18181818181818182
13633,245,1.0,34,1.0,1.0,0.47058823529411764
13668,246,1.0,35,1.0,1.0,0.22857142857142856
13698,247,1.0,30,1.0,1.0,0.26666666666666666
13730,248,1.0,32,1.0,1.0,0.25
13766,249,1.0,36,1.0,1.0,0.2222222222222222
13800,250,1.0,34,1.0,1.0,0.0
13833,251,1.0,33,1.0,1.0,0.0
13912,252,1.0,79,1.0,1.0,0.02531645569620253
13949,253,1.0,37,1.0,1.0,0.43243243243243246
13984,254,1.0,35,1.0,1.0,0.45714285714285713
14018,255,1.0,34,1.0,1.0,0.0
14047,256,1.0,29,1.0,1.0,0.0
14080,257,1.0,33,1.0,1.0,0.06060606060606061
14119,258,1.0,39,1.0,1.0,0.0
14152,259,1.0,33,1.0,1.0,0.2727272727272727
14188,260,1.0,36,1.0,1.0,0.0
14220,261,1.0,32,1.0,1.0,0.0
14254,262,1.0,34,1.0,1.0,0.23529411764705882
14286,263,1.0,32,1.0,1.0,0.0
14320,264,1.0,34,1.0,1.0,0.0
14363,265,1.0,43,1.0,1.0,0.0
14399,266,1.0,36,1.0,1.0,0.0
14432,267,1.0,33,1.0,1.0,0.0
14463,268,1.0,31,1.0,1.0,0.25806451612903225
14498,269,1.0,35,1.0,1.0,0.45714285714285713
14529,270,1.0,31,1.0,1.0,0.5161290322580645
14562,271,1.0,33,1.0,1.0,0.0
14601,272,1.0,39,1.0,1.0,0.20512820512820512
14631,273,1.0,30,1.0,1.0,0.26666666666666666
14663,274,1.0,32,1.0,1.0,0.25
14690,275,1.0,27,1.0,1.0,0.2962962962962963
14718,276,1.0,28,1.0,1.0,0.2857142857142857
14750,277,1.0,32,1.0,1.0,0.1875
14784,278,1.0,34,1.0,1.0,0.0
14822,279,1.0,38,1.0,1.0,0.0
14877,280,1.0,55,0.0,1.0,0.0
14915,281,1.0,38,1.0,1.0,0.21052631578947367
14949,282,1.0,34,1.0,1.0,0.0
14979,283,1.0,30,1.0,1.0,0.26666666666666666
15015,284,1.0,36,1.0,1.0,0.0
15052,285,1.0,37,1.0,1.0,0.0
15083,286,1.0,31,1.0,1.0,0.0
15120,287,1.0,37,1.0,1.0,0.0
15150,288,1.0,30,1.0,1.0,0.0
15186,289,1.0,36,1.0,1.0,0.0
15220,290,1.0,34,1.0,1.0,0.0
15250,291,1.0,30,1.0,1.0,0.1
15283,292,1.0,33,1.0,1.0,0.0
15321,293,1.0,38,1.0,1.0,0.2631578947368421
15354,294,1.0,33,1.0,1.0,0.24242424242424243
15410,295,1.0,56,1.0,1.0,0.42857142857142855
15440,296,1.0,30,1.0,1.0,0.26666666666666666
15470,297,1.0,30,1.0,1.0,0.26666666666666666
15498,298,1.0,28,1.0,1.0,0.2857142857142857
15529,299,1.0,31,1.0,1.0,0.25806451612903225
15587,300,1.0,58,1.0,1.0,0.0
15622,301,1.0,35,1.0,1.0,0.0
15664,302,1.0,42,0.0,1.0,0.19047619047619047
15700,303,1.0,36,1.0,1.0,0.0
15734,304,1.0,34,1.0,1.0,0.23529411764705882
15763,305,1.0,29,1.0,1.0,0.0
15798,306,1.0,35,1.0,1.0,0.22857142857142856
15826,307,1.0,28,1.0,1.0,0.5714285714285714
15856,308,1.0,30,1.0,1.0,0.2
15886,309,1.0,30,1.0,1.0,0.0
15915,310,1.0,29,1.0,1.0,0.27586206896551724
15945,311,1.0,30,1.0,1.0,0.26666666666666666
15978,312,1.0,33,1.0,1.0,0.24242424242424243
16007,313,1.0,29,1.0,1.0,0.0
16040,314,1.0,33,1.0,1.0,0.0
16073,315,1.0,33,1.0,1.0,0.0
16103,316,1.0,30,1.0,1.0,0.0
16135,317,1.0,32,1.0,1.0,0.5
16164,318,1.0,29,1.0,1.0,0.0
16201,319,1.0,37,1.0,1.0,0.21621621621621623
16234,320,1.0,33,1.0,1.0,0.12121212121212122
16265,321,1.0,31,1.0,1.0,0.0967741935483871
16295,322,1.0,30,1.0,1.0,0.5
16324,323,1.0,29,1.0,1.0,0.27586206896551724
16356,324,1.0,32,1.0,1.0,0.0
16386,325,1.0,30,1.0,1.0,0.26666666666666666
16425,326,1.0,39,1.0,1.0,0.0
16462,327,1.0,37,1.0,1.0,0.0
16495,328,1.0,33,1.0,1.0,0.18181818181818182
16528,329,1.0,33,1.0,1.0,0.0
16558,330,1.0,30,1.0,1.0,0.0
16591,331,1.0,33,1.0,1.0,0.24242424242424243
16621,332,1.0,30,1.0,1.0,0.16666666666666666
16652,333,1.0,31,1.0,1.0,0.0
16686,334,1.0,34,1.0,1.0,0.23529411764705882
16720,335,1.0,34,1.0,1.0,0.23529411764705882
16750,336,1.0,30,1.0,1.0,0.26666666666666666
16788,337,1.0,38,1.0,1.0,0.0
16830,338,1.0,42,1.0,1.0,0.19047619047619047
16861,339,1.0,31,1.0,1.0,0.25806451612903225
16890,340,1.0,29,1.0,1.0,0.27586206896551724
16918,341,1.0,28,1.0,1.0,0.0
16950,342,1.0,32,1.0,1.0,0.5
16986,343,1.0,36,1.0,1.0,0.0
17016,344,1.0,30,1.0,1.0,0.26666666666666666
17045,345,1.0,29,1.0,1.0,0.0
17075,346,1.0,30,1.0,1.0,0.26666666666666666
17103,347,1.0,28,1.0,1.0,0.0
17133,348,1.0,30,0.0,1.0,0.26666666666666666
17165,349,1.0,32,1.0,1.0,0.40625
17197,350,1.0,32,1.0,1.0,0.0
17229,351,1.0,32,1.0,1.0,0.25
17261,352,1.0,32,1.0,1.0,0.15625
17293,353,1.0,32,1.0,1.0,0.5
17334,354,1.0,41,1.0,1.0,0.0
17363,355,1.0,29,1.0,1.0,0.27586206896551724
17400,356,1.0,37,1.0,1.0,0.43243243243243246
17440,357,1.0,40,1.0,1.0,0.2
17472,358,1.0,32,1.0,1.0,0.0
17506,359,1.0,34,1.0,1.0,0.0
17539,360,1.0,33,1.0,1.0,0.48484848484848486
17584,361,1.0,45,1.0,1.0,0.28888888888888886
17617,362,1.0,33,1.0,1.0,0.0
17653,363,1.0,36,1.0,1.0,0.2222222222222222
17686,364,1.0,33,1.0,1.0,0.0
17715,365,1.0,29,1.0,1.0,0.0
17744,366,1.0,29,1.0,1.0,0.0
17779,367,1.0,35,1.0,1.0,0.22857142857142856
17808,368,1.0,29,1.0,1.0,0.27586206896551724
17840,369,1.0,32,1.0,1.0,0.0
17870,370,1.0,30,1.0,1.0,0.0
17898,371,1.0,28,1.0,1.0,0.0
17930,372,1.0,32,1.0,1.0,0.25
17963,373,1.0,33,1.0,1.0,0.0
17995,374,1.0,32,1.0,1.0,0.03125
18023,375,1.0,28,1.0,1.0,0.0
18058,376,1.0,35,1.0,1.0,0.0
18095,377,1.0,37,1.0,1.0,0.21621621621621623
18127,378,1.0,32,1.0,1.0,0.25
18165,379,1.0,38,1.0,1.0,0.0
18198,380,1.0,33,1.0,1.0,0.24242424242424243
18230,381,1.0,32,1.0,1.0,0.5
18263,382,1.0,33,1.0,1.0,0.24242424242424243
18292,383,1.0,29,1.0,1.0,0.0
18322,384,1.0,30,1.0,1.0,0.0
18354,385,1.0,32,1.0,1.0,0.09375
18383,386,1.0,29,1.0,1.0,0.0
18414,387,1.0,31,1.0,1.0,0.22580645161290322
18445,388,1.0,31,1.0,1.0,0.25806451612903225
18476,389,1.0,31,1.0,1.0,0.0
18507,390,1.0,31,1.0,1.0,0.0
18535,391,1.0,28,1.0,1.0,0.0
18563,392,1.0,28,1.0,1.0,0.0
18599,393,1.0,36,1.0,1.0,0.0
18631,394,1.0,32,1.0,1.0,0.0
18661,395,1.0,30,1.0,1.0,0.0
18693,396,1.0,32,1.0,1.0,0.0
18724,397,1.0,31,1.0,1.0,0.25806451612903225
18753,398,1.0,29,1.0,1.0,0.0
18786,399,1.0,33,1.0,1.0,0.0
18815,400,1.0,29,1.0,1.0,0.3793103448275862
18848,401,1.0,33,1.0,1.0,0.06060606060606061
18881,402,1.0,33,1.0,1.0,0.24242424242424243
18913,403,1.0,32,1.0,1.0,0.03125
18941,404,1.0,28,1.0,1.0,0.07142857142857142
18974,405,1.0,33,1.0,1.0,0.0
19007,406,1.0,33,1.0,1.0,0.0
19037,407,1.0,30,1.0,1.0,0.03333333333333333
19076,408,1.0,39,1.0,1.0,0.0
19106,409,1.0,30,1.0,1.0,0.0
19134,410,1.0,28,1.0,1.0,0.0
19163,411,1.0,29,1.0,1.0,0.0
19196,412,1.0,33,1.0,1.0,0.24242424242424243
19255,413,1.0,59,1.0,1.0,0.13559322033898305
19288,414,1.0,33,1.0,1.0,0.0
19322,415,1.0,34,1.0,1.0,0.0
19363,416,1.0,41,1.0,1.0,0.1951219512195122
19400,417,1.0,37,1.0,1.0,0.0
19438,418,1.0,38,1.0,1.0,0.0
19466,419,1.0,28,1.0,1.0,0.0
19496,420,1.0,30,1.0,1.0,0.43333333333333335
19525,421,1.0,29,1.0,1.0,0.2413793103448276
19557,422,1.0,32,1.0,1.0,0.25
19587,423,1.0,30,1.0,1.0,0.0
19628,424,1.0,41,1.0,1.0,0.0
19659,425,1.0,31,1.0,1.0,0.0
19689,426,1.0,30,1.0,1.0,0.26666666666666666
19718,427,1.0,29,1.0,1.0,0.0
19750,428,1.0,32,1.0,1.0,0.0
19778,429,1.0,28,1.0,1.0,0.0
19807,430,1.0,29,1.0,1.0,0.0
19841,431,1.0,34,1.0,1.0,0.0
19874,432,1.0,33,1.0,1.0,0.0
19905,433,1.0,31,1.0,1.0,0.0
19934,434,1.0,29,1.0,1.0,0.0
19963,435,1.0,29,1.0,1.0,0.0
19999,436,1.0,36,1.0,1.0,0.0
