step,episode,ret,len,true_success,classifier_success,interv_frac
7632,103,1.0,49,1.0,1.0,0.4897959183673469
7743,104,1.0,111,1.0,1.0,0.16216216216216217
7808,105,1.0,65,1.0,1.0,0.3076923076923077
7852,106,1.0,44,1.0,1.0,0.18181818181818182
7910,107,1.0,58,1.0,1.0,0.43103448275862066
7965,108,1.0,55,1.0,1.0,0.14545454545454545
8020,109,1.0,55,1.0,1.0,0.14545454545454545
8067,110,1.0,47,1.0,1.0,0.3404255319148936
8124,111,1.0,57,1.0,1.0,0.2631578947368421
8244,112,0.0,120,0.0,0.0,0.13333333333333333
8322,113,1.0,78,1.0,1.0,0.038461538461538464
8359,114,1.0,37,1.0,1.0,0.2972972972972973
8394,115,1.0,35,1.0,1.0,0.22857142857142856
8438,116,1.0,44,1.0,1.0,0.3409090909090909
8490,117,1.0,52,1.0,1.0,0.3076923076923077
8551,118,1.0,61,1.0,1.0,0.04918032786885246
8602,119,1.0,51,1.0,1.0,0.1568627450980392
8653,120,1.0,51,1.0,1.0,0.47058823529411764
8688,121,1.0,35,1.0,1.0,0.34285714285714286
8808,122,0.0,120,0.0,0.0,0.0
8860,123,1.0,52,1.0,1.0,0.0
8911,124,1.0,51,1.0,1.0,0.45098039215686275
8951,125,1.0,40,1.0,1.0,0.35
9020,126,1.0,69,1.0,1.0,0.11594202898550725
9056,127,1.0,36,1.0,1.0,0.4444444444444444
9153,128,1.0,97,1.0,1.0,0.08247422680412371
9209,129,1.0,56,1.0,1.0,0.14285714285714285
9295,130,1.0,86,1.0,1.0,0.18604651162790697
9361,131,1.0,66,1.0,1.0,0.0
9415,132,1.0,54,1.0,1.0,0.12962962962962962
9535,133,0.0,120,0.0,0.0,0.06666666666666667
9591,134,1.0,56,1.0,1.0,0.05357142857142857
9686,135,1.0,95,0.0,1.0,0.10526315789473684
9726,136,1.0,40,1.0,1.0,0.4
9775,137,1.0,49,1.0,1.0,0.16326530612244897
9823,138,1.0,48,1.0,1.0,0.3333333333333333
9896,139,1.0,73,1.0,1.0,0.1917808219178082
9936,140,1.0,40,0.0,1.0,0.0
9969,141,1.0,33,1.0,1.0,0.3333333333333333
10036,142,1.0,67,1.0,1.0,0.0
10093,143,1.0,57,1.0,1.0,0.0
10148,144,1.0,55,1.0,1.0,0.14545454545454545
10216,145,1.0,68,1.0,1.0,0.11764705882352941
10267,146,1.0,51,1.0,1.0,0.0
10314,147,1.0,47,1.0,1.0,0.23404255319148937
10364,148,1.0,50,0.0,1.0,0.0
10399,149,1.0,35,1.0,1.0,0.22857142857142856
10444,150,1.0,45,1.0,1.0,0.13333333333333333
10491,151,1.0,47,1.0,1.0,0.0
10537,152,1.0,46,1.0,1.0,0.17391304347826086
10584,153,1.0,47,1.0,1.0,0.1702127659574468
10634,154,1.0,50,1.0,1.0,0.32
10673,155,1.0,39,1.0,1.0,0.41025641025641024
10712,156,1.0,39,1.0,1.0,0.0
10746,157,1.0,34,1.0,1.0,0.3235294117647059
10795,158,1.0,49,1.0,1.0,0.12244897959183673
10829,159,1.0,34,1.0,1.0,0.0
10878,160,1.0,49,1.0,1.0,0.2653061224489796
10913,161,1.0,35,1.0,1.0,0.0
10998,162,1.0,85,1.0,1.0,0.0
11034,163,1.0,36,1.0,1.0,0.3333333333333333
11067,164,1.0,33,1.0,1.0,0.24242424242424243
11100,165,1.0,33,1.0,1.0,0.0
11139,166,1.0,39,1.0,1.0,0.0
11175,167,1.0,36,1.0,1.0,0.2222222222222222
11213,168,1.0,38,1.0,1.0,0.21052631578947367
11249,169,1.0,36,1.0,1.0,0.0
11285,170,1.0,36,1.0,1.0,0.0
11320,171,1.0,35,1.0,1.0,0.22857142857142856
11351,172,1.0,31,1.0,1.0,0.25806451612903225
11385,173,1.0,34,1.0,1.0,0.0
11422,174,1.0,37,1.0,1.0,0.0
11461,175,1.0,39,1.0,1.0,0.4358974358974359
11498,176,1.0,37,1.0,1.0,0.0
