step,episode,ret,len,true_success,classifier_success,interv_frac
4088,103,1.0,41,1.0,1.0,0.7317073170731707
4118,104,1.0,30,1.0,1.0,0.6666666666666666
4154,105,1.0,36,1.0,1.0,0.8333333333333334
4274,106,0.0,120,0.0,0.0,0.8
4320,107,1.0,46,1.0,1.0,0.7608695652173914
4440,108,0.0,120,0.0,0.0,0.7583333333333333
4470,109,1.0,30,1.0,1.0,0.7
4590,110,0.0,120,0.0,0.0,0.7833333333333333
4644,111,1.0,54,1.0,1.0,0.5185185185185185
4764,112,0.0,120,0.0,0.0,0.6666666666666666
4884,113,0.0,120,0.0,0.0,0.8666666666666667
5004,114,0.0,120,0.0,0.0,0.8
5047,115,1.0,43,1.0,1.0,0.4186046511627907
5167,116,0.0,120,0.0,0.0,0.775
5197,117,1.0,30,1.0,1.0,0.7333333333333333
5233,118,1.0,36,1.0,1.0,0.5555555555555556
5288,119,1.0,55,1.0,1.0,0.5636363636363636
5408,120,0.0,120,0.0,0.0,0.8
5454,121,1.0,46,1.0,1.0,0.5869565217391305
5574,122,0.0,120,0.0,0.0,0.6333333333333333
5654,123,1.0,80,1.0,1.0,0.6
5701,124,1.0,47,1.0,1.0,0.3404255319148936
5753,125,1.0,52,1.0,1.0,0.6153846153846154
5803,126,1.0,50,1.0,1.0,0.56
5851,127,1.0,48,1.0,1.0,0.6458333333333334
5888,128,1.0,37,1.0,1.0,0.7297297297297297
5921,129,1.0,33,1.0,1.0,0.696969696969697
6020,130,1.0,99,1.0,1.0,0.6363636363636364
6067,131,1.0,47,1.0,1.0,0.5531914893617021
6118,132,1.0,51,1.0,1.0,0.7450980392156863
6225,133,1.0,107,1.0,1.0,0.4392523364485981
6345,134,0.0,120,0.0,0.0,0.525
6465,135,0.0,120,0.0,0.0,0.6
6514,136,1.0,49,1.0,1.0,0.6122448979591837
6553,137,1.0,39,1.0,1.0,0.5897435897435898
6593,138,1.0,40,1.0,1.0,0.575
6636,139,1.0,43,1.0,1.0,0.5581395348837209
6756,140,0.0,120,0.0,0.0,0.675
6876,141,0.0,120,0.0,0.0,0.5333333333333333
6916,142,1.0,40,1.0,1.0,0.625
7036,143,0.0,120,0.0,0.0,0.4666666666666667
7108,144,1.0,72,1.0,1.0,0.4305555555555556
7228,145,0.0,120,0.0,0.0,0.26666666666666666
7267,146,1.0,39,1.0,1.0,0.46153846153846156
7387,147,0.0,120,0.0,0.0,0.6
7429,148,1.0,42,1.0,1.0,0.38095238095238093
7549,149,0.0,120,0.0,0.0,0.2833333333333333
7591,150,1.0,42,1.0,1.0,0.5714285714285714
7652,151,1.0,61,1.0,1.0,0.2786885245901639
7708,152,1.0,56,1.0,1.0,0.44642857142857145
7747,153,1.0,39,1.0,1.0,0.38461538461538464
7785,154,1.0,38,1.0,1.0,0.42105263157894735
7865,155,1.0,80,1.0,1.0,0.175
7907,156,1.0,42,1.0,1.0,0.5476190476190477
7951,157,1.0,44,1.0,1.0,0.5
8039,158,1.0,88,1.0,1.0,0.42045454545454547
8097,159,1.0,58,1.0,1.0,0.43103448275862066
8217,160,0.0,120,0.0,0.0,0.25833333333333336
8273,161,1.0,56,1.0,1.0,0.3392857142857143
8319,162,1.0,46,1.0,1.0,0.34782608695652173
8351,163,1.0,32,1.0,1.0,0.28125
8420,164,1.0,69,1.0,1.0,0.463768115942029
8460,165,1.0,40,1.0,1.0,0.3
8506,166,1.0,46,1.0,1.0,0.21739130434782608
8570,167,1.0,64,1.0,1.0,0.25
8614,168,1.0,44,1.0,1.0,0.36363636363636365
8656,169,1.0,42,0.0,1.0,0.38095238095238093
8716,170,1.0,60,1.0,1.0,0.3
8754,171,1.0,38,1.0,1.0,0.631578947368421
8874,172,0.0,120,0.0,0.0,0.4
8938,173,1.0,64,1.0,1.0,0.34375
8998,174,1.0,60,1.0,1.0,0.45
9036,175,1.0,38,0.0,1.0,0.4473684210526316
9088,176,1.0,52,1.0,1.0,0.28846153846153844
9128,177,1.0,40,1.0,1.0,0.2
9164,178,1.0,36,0.0,1.0,0.4444444444444444
9259,179,1.0,95,1.0,1.0,0.16842105263157894
9317,180,1.0,58,1.0,1.0,0.27586206896551724
9355,181,1.0,38,1.0,1.0,0.3157894736842105
9437,182,1.0,82,1.0,1.0,0.5121951219512195
9475,183,1.0,38,1.0,1.0,0.5789473684210527
9562,184,1.0,87,1.0,1.0,0.1839080459770115
9611,185,1.0,49,1.0,1.0,0.0
9653,186,1.0,42,1.0,1.0,0.38095238095238093
9736,187,1.0,83,1.0,1.0,0.3855421686746988
9766,188,1.0,30,1.0,1.0,0.5333333333333333
9886,189,0.0,120,0.0,0.0,0.13333333333333333
9979,190,1.0,93,1.0,1.0,0.08602150537634409
10031,191,1.0,52,1.0,1.0,0.0
